EXPENSE_ID,TITLE,AMOUNT,LABEL,COMMENTS,EXPENSE_DATE,CREATED_AT,ATTACHMENT,TYPE,CATEGORY,EXPENSE_NUMBER,UPDATED_AT,STATUS,EXPECTED_PAYMENT_DATE
4403,Beaucoup Facture,27.02,Facture Roy,Fer séparer précis politique.,2025-07-22,2025-07-22,,equipment,Services publics,EXP-2025-04403,2025-07-22,paid,2025-08-01
4404,Neuf Dépense,72.16,Service pousser,Voisin compter conscience commencer.,2025-07-22,2025-07-22,,equipment,Frais de représentation,EXP-2025-04404,2025-08-09,unpaid,2025-08-28
4405,Champ Achat,49.4,Achat ni,Porte âme d'autres journal hôtel désert discussion sentier.,2025-07-22,2025-07-23,,office,Abonnements,EXP-2025-04405,2025-07-23,paid,2025-09-05
4406,Vite Frais,107.5,Note Peltier,,2025-07-22,2025-07-24,,equipment,Frais professionnels,EXP-2025-04406,2025-07-24,unpaid,2025-08-27
4407,Six Dépense,49.79,Frais perdu,Abri court accuser figurer maison demi.,2025-07-22,2025-07-24,,maintenance,Abonnements,EXP-2025-04407,2025-07-24,paid,2025-08-04
4408,Autrement Facture,40.13,Remboursement Lebreton,,2025-07-22,2025-07-22,,lodging,Marketing,EXP-2025-04408,2025-07-22,unpaid,2025-09-05
4409,Peu Achat,84.16,Remboursement Gaillard,,2025-07-22,2025-07-24,,travel,Abonnements,EXP-2025-04409,2025-07-24,unpaid,2025-08-08
4410,Prévenir Frais,110.05,Service poursuivre,Ci grain foule.,2025-07-22,2025-07-24,,lodging,Marketing,EXP-2025-04410,2025-07-24,paid,2025-09-03
4411,Jeu Frais,31.99,Facture Charpentier,Fidèle eaux as deux appartenir désir ignorer écraser.,2025-07-22,2025-07-23,,marketing,Frais bancaires,EXP-2025-04411,2025-07-23,unpaid,2025-09-13
4412,Gagner Dépense,51.99,Achat vide,Chemise article énergie fonction terreur.,2025-07-22,2025-07-24,,lodging,Maintenance,EXP-2025-04412,2025-08-02,paid,2025-07-31
4413,François Facture,23.41,Frais lourd,Réfléchir maison sentir front rideau remplir.,2025-07-22,2025-07-23,,travel,Déplacements,EXP-2025-04413,2025-07-23,paid,2025-09-20
4414,Portier Dépense,7.4,Service voile,,2025-07-22,2025-07-23,,professional,Transport,EXP-2025-04414,2025-07-23,unpaid,2025-08-15
4415,Facile Frais,64.1,Achat taire,,2025-07-22,2025-07-23,,software,Transport,EXP-2025-04415,2025-07-23,unpaid,2025-08-01
4416,Davantage Achat,88.87,Remboursement Moulin,Phrase retour faveur cours contenir public.,2025-07-22,2025-07-23,,maintenance,R&D,EXP-2025-04416,2025-07-23,unpaid,2025-08-08
4417,Déchirer Achat,67.33,Achat mener,Particulier accomplir plein bas joie ministre justice.,2025-07-22,2025-07-23,,travel,Loyer,EXP-2025-04417,2025-07-23,paid,2025-09-19
4418,Sous Dépense,11.48,Remboursement Paris,,2025-07-22,2025-07-24,,lodging,Fournitures bureau,EXP-2025-04418,2025-08-14,unpaid,2025-09-04
4419,Endroit Dépense,41.24,Note Saint Laure,Extraordinaire pareil parvenir signer celui rire détacher.,2025-07-22,2025-07-22,,marketing,Services publics,EXP-2025-04419,2025-08-20,unpaid,2025-08-28
4420,Préparer Dépense,9.26,Service delà,Tromper achever projet.,2025-07-22,2025-07-22,,travel,Maintenance,EXP-2025-04420,2025-07-22,unpaid,2025-09-05
4421,Succès Facture,163.33,Frais fixer,,2025-07-22,2025-07-23,,marketing,Abonnements,EXP-2025-04421,2025-07-23,unpaid,2025-07-30
4422,Île Achat,22.9,Frais claire,,2025-07-22,2025-07-23,,travel,R&D,EXP-2025-04422,2025-07-23,paid,2025-08-12
4423,Branche Achat,149.06,Facture Bonnin S.A.S.,Respecter lueur trop douter danger.,2025-07-22,2025-07-24,,maintenance,Maintenance,EXP-2025-04423,2025-07-24,unpaid,2025-09-18
4424,Service Frais,116.36,Remboursement Allain,Chaise suivant divers chant subir.,2025-07-22,2025-07-24,,maintenance,Marketing,EXP-2025-04424,2025-07-24,paid,2025-08-19
4425,Prière Frais,26.56,Remboursement Letellier,,2025-07-22,2025-07-22,,professional,Communication,EXP-2025-04425,2025-07-22,paid,2025-09-20
4426,Souffrir Frais,22.06,Remboursement Cordier,Sortir phrase compagnie coûter étonner tendre.,2025-07-22,2025-07-22,,food,Frais bancaires,EXP-2025-04426,2025-07-24,paid,2025-08-09
4427,Attaquer Facture,72.26,Remboursement Lecomte,Désirer autre répéter renverser.,2025-07-22,2025-07-24,,food,Frais professionnels,EXP-2025-04427,2025-07-24,paid,2025-07-31
4428,Défendre Facture,27.79,Facture Guillaume Perrin SARL,Exiger appartenir beauté même.,2025-07-22,2025-07-23,,software,Services publics,EXP-2025-04428,2025-07-23,paid,2025-08-22
4429,Dès Dépense,59.26,Facture Bonneau,Gagner objet fonction absolument.,2025-07-22,2025-07-24,,food,Fournitures bureau,EXP-2025-04429,2025-07-26,paid,2025-08-26
4430,Dormir Frais,37.1,Facture Millet,Forme sûr moyen réunir.,2025-07-22,2025-07-23,,research,Matériel informatique,EXP-2025-04430,2025-07-23,paid,2025-09-07
4431,Espoir Dépense,13.13,Service droit,,2025-07-22,2025-07-24,,other,Services publics,EXP-2025-04431,2025-08-08,paid,2025-07-28
4432,Étranger Achat,9.17,Frais triste,,2025-07-22,2025-07-23,,software,Logiciels,EXP-2025-04432,2025-07-23,paid,2025-07-30
4433,Prétendre Dépense,65.45,Facture Becker S.A.R.L.,,2025-07-22,2025-07-22,,marketing,Assurances,EXP-2025-04433,2025-07-22,unpaid,2025-09-04
4434,Cri Dépense,34.84,Facture Mahe,,2025-07-22,2025-07-23,,other,Services publics,EXP-2025-04434,2025-07-23,unpaid,2025-09-18
4435,Haine Facture,35.08,Note Delahaye,Tâche affirmer pointe savoir.,2025-07-22,2025-07-24,,equipment,Fournitures bureau,EXP-2025-04435,2025-07-24,unpaid,2025-08-19
4436,Exiger Achat,95.27,Note Gaudin-les-Bains,Gens pourquoi côte facile.,2025-07-22,2025-07-24,,research,Services publics,EXP-2025-04436,2025-07-31,paid,2025-08-10
4437,Chacun Dépense,139.6,Frais étonner,Éclater changer comme reste être d'autres loin.,2025-07-22,2025-07-24,,other,Maintenance,EXP-2025-04437,2025-07-24,unpaid,2025-08-25
4438,Rouler Facture,43.9,Note DiasBourg,Parler intérieur retour nourrir.,2025-07-22,2025-07-24,,research,Formation,EXP-2025-04438,2025-07-24,paid,2025-09-14
4439,Certes Dépense,41.58,Frais disposer,,2025-07-22,2025-07-22,,equipment,Maintenance,EXP-2025-04439,2025-07-22,unpaid,2025-08-25
4440,Embrasser Frais,81.46,Facture Chauvet Foucher SA,Parent résistance mauvais chair vers falloir révolution.,2025-07-22,2025-07-23,,equipment,R&D,EXP-2025-04440,2025-07-23,paid,2025-08-02
4441,Trois Achat,18.44,Remboursement Martel,,2025-07-22,2025-07-22,,travel,Marketing,EXP-2025-04441,2025-07-22,paid,2025-08-06
4442,Épais Facture,65.27,Facture Masson,École nouveau chanter carte double plutôt.,2025-07-22,2025-07-24,,other,Frais bancaires,EXP-2025-04442,2025-07-24,paid,2025-08-26
4443,Tromper Dépense,84.9,Note Saint Richard-la-Forêt,Esprit menacer voici environ article seigneur dégager.,2025-07-22,2025-07-23,,research,Assurances,EXP-2025-04443,2025-07-23,unpaid,2025-09-07
4444,Considérer Frais,94.08,Achat commun,Courage épais presser chercher.,2025-07-22,2025-07-23,,software,Matériel informatique,EXP-2025-04444,2025-07-23,paid,2025-07-27
4445,Garde Dépense,11.6,Remboursement Menard,Pur assez cou secret fait.,2025-07-22,2025-07-24,,software,Fournitures bureau,EXP-2025-04445,2025-07-24,unpaid,2025-08-04
4446,Sur Facture,29.69,Facture Morel,Détruire écrire an humide.,2025-07-22,2025-07-22,,office,Restauration,EXP-2025-04446,2025-07-22,paid,2025-08-27
4447,Vaste Achat,27.04,Achat soutenir,Rassurer jambe question appartenir ni détacher.,2025-07-22,2025-07-24,,research,Abonnements,EXP-2025-04447,2025-08-09,paid,2025-09-02
4448,Route Frais,59.14,Frais nom,,2025-07-22,2025-07-24,,food,Frais bancaires,EXP-2025-04448,2025-08-23,paid,2025-07-24
4449,Fusil Dépense,80.21,Facture Morvan,,2025-07-22,2025-07-24,,software,Formation,EXP-2025-04449,2025-08-23,paid,2025-07-23
4450,Peser Facture,180.8,Frais impression,,2025-07-22,2025-07-24,,other,Logiciels,EXP-2025-04450,2025-08-16,unpaid,2025-08-22
4451,Grain Frais,36.75,Frais éprouver,,2025-07-22,2025-07-24,,professional,Hébergement,EXP-2025-04451,2025-07-24,paid,2025-07-31
4452,Rapport Dépense,36.67,Remboursement Benard,Naissance noir banc passage vide terreur préparer.,2025-07-22,2025-07-22,,software,Frais bancaires,EXP-2025-04452,2025-08-08,paid,2025-08-03
4453,Détruire Achat,136.97,Remboursement Carpentier,,2025-07-22,2025-07-24,,professional,Communication,EXP-2025-04453,2025-07-24,paid,2025-09-08
4454,Honneur Facture,69.22,Frais courant,Coup boire difficile obtenir président.,2025-07-22,2025-07-24,,office,Logiciels,EXP-2025-04454,2025-08-07,paid,2025-09-02
4455,Vent Frais,150.52,Service charge,,2025-07-22,2025-07-22,,other,Transport,EXP-2025-04455,2025-07-23,unpaid,2025-08-05
4456,Depuis Facture,68.78,Service et,,2025-07-22,2025-07-22,,software,Hébergement,EXP-2025-04456,2025-07-22,paid,2025-09-20
4457,Arbre Facture,21.63,Note Lefort,Fruit remplir mauvais accomplir découvrir fer fort.,2025-07-22,2025-07-24,,maintenance,Déplacements,EXP-2025-04457,2025-08-07,unpaid,2025-09-20
4458,Queue Frais,18.79,Achat vieux,,2025-07-22,2025-07-23,,lodging,Hébergement,EXP-2025-04458,2025-07-23,paid,2025-07-27
4459,Inventer Facture,15.78,Remboursement Vincent,Plusieurs soldat avant rapport hiver armée coup.,2025-07-22,2025-07-24,,office,Frais professionnels,EXP-2025-04459,2025-07-24,paid,2025-08-03
4460,Distance Dépense,92.73,Service art,Accord effort chute respecter politique.,2025-07-22,2025-07-22,,food,Frais bancaires,EXP-2025-04460,2025-07-22,unpaid,2025-08-29
4461,Renverser Dépense,141.3,Remboursement Baudry,Où fort confondre escalier pleurer.,2025-07-22,2025-07-22,,research,Transport,EXP-2025-04461,2025-07-22,unpaid,2025-07-29
4462,Remplacer Frais,239.72,Facture Weber,Liberté sept résister début naturellement lèvre retenir appartement.,2025-07-22,2025-07-24,,equipment,Fournitures bureau,EXP-2025-04462,2025-08-14,paid,2025-09-16
4463,Divers Dépense,107.18,Frais on,Danser saluer classe déjà prêt son exemple.,2025-07-22,2025-07-24,,marketing,Frais bancaires,EXP-2025-04463,2025-07-24,paid,2025-09-08
4464,Ailleurs Frais,138.42,Frais réduire,Disposer tout tard très titre deviner mien.,2025-07-22,2025-07-22,,office,Restauration,EXP-2025-04464,2025-07-22,paid,2025-08-31
4465,Sans Achat,34.33,Frais robe,Grave sang grand faux pencher réflexion froid.,2025-07-22,2025-07-22,,subscription,Restauration,EXP-2025-04465,2025-07-22,paid,2025-08-29
4466,Éloigner Frais,21.65,Frais ruine,,2025-07-22,2025-07-24,,research,Frais de représentation,EXP-2025-04466,2025-07-24,paid,2025-08-18
4467,Puis Achat,107.78,Frais vraiment,,2025-07-22,2025-07-23,,equipment,Frais bancaires,EXP-2025-04467,2025-07-23,paid,2025-08-25
4468,Cheveu Dépense,76.26,Note Guilloudan,,2025-07-22,2025-07-22,,maintenance,Frais professionnels,EXP-2025-04468,2025-08-21,unpaid,2025-08-17
4469,Absolu Dépense,59.5,Facture Lenoir,Monter idée trésor amour.,2025-07-22,2025-07-24,,subscription,Maintenance,EXP-2025-04469,2025-08-05,paid,2025-09-09
4470,Secret Achat,74.43,Note Teixeira,,2025-07-22,2025-07-22,,other,R&D,EXP-2025-04470,2025-07-22,paid,2025-08-10
4471,Fin Achat,70.71,Service science,Agir âgé parole mensonge projet théâtre poids quartier.,2025-07-22,2025-07-23,,office,Fournitures bureau,EXP-2025-04471,2025-07-23,unpaid,2025-08-14
4472,Me Dépense,152.48,Service début,,2025-07-22,2025-07-22,,travel,Services publics,EXP-2025-04472,2025-07-22,paid,2025-08-20
4473,Fer Facture,153.85,Frais conscience,Très appeler curiosité marier souvenir distance passé chemin.,2025-07-22,2025-07-23,,marketing,Marketing,EXP-2025-04473,2025-07-23,paid,2025-08-24
4474,Horizon Frais,84.38,Service en,,2025-07-22,2025-07-23,,other,Frais bancaires,EXP-2025-04474,2025-07-23,paid,2025-07-31
4475,Esprit Dépense,107.41,Achat exister,Le sable printemps président exposer pied large.,2025-07-22,2025-07-22,,lodging,Services publics,EXP-2025-04475,2025-07-22,paid,2025-09-18
4476,Réveiller Achat,82.37,Note Marty,,2025-07-22,2025-07-23,,maintenance,Hébergement,EXP-2025-04476,2025-07-23,paid,2025-07-27
4477,Grand Frais,37.75,Frais songer,Fatigue éteindre sonner discuter.,2025-07-22,2025-07-22,,maintenance,Frais bancaires,EXP-2025-04477,2025-07-22,paid,2025-08-20
4478,Allumer Facture,100.01,Service ventre,,2025-07-22,2025-07-24,,other,Communication,EXP-2025-04478,2025-08-17,paid,2025-09-14
4479,Suivre Dépense,17.89,Service que,Dur retour trembler matière.,2025-07-22,2025-07-23,,marketing,Déplacements,EXP-2025-04479,2025-08-16,paid,2025-08-16
4480,Tomber Frais,126.86,Facture Delaunay SARL,,2025-07-22,2025-07-24,,professional,Services publics,EXP-2025-04480,2025-07-24,paid,2025-08-13
4481,Parce que Frais,21.0,Facture Moulin SA,Fortune rouler malheur trait.,2025-07-22,2025-07-23,,marketing,Assurances,EXP-2025-04481,2025-07-23,unpaid,2025-09-20
4482,Élément Achat,68.62,Note Joseph-sur-Maillard,,2025-07-22,2025-07-24,,travel,Abonnements,EXP-2025-04482,2025-07-24,paid,2025-07-27
4483,Saisir Achat,27.77,Remboursement Leconte,,2025-07-22,2025-07-22,,research,Frais de représentation,EXP-2025-04483,2025-07-22,paid,2025-09-08
4484,Idée Frais,85.01,Remboursement Alexandre,Descendre résistance lequel très lever entourer franchir danser.,2025-07-22,2025-07-22,,research,Hébergement,EXP-2025-04484,2025-07-22,paid,2025-09-14
4485,Accrocher Facture,53.14,Facture Fernandes S.A.S.,,2025-07-22,2025-07-23,,maintenance,Fournitures bureau,EXP-2025-04485,2025-07-23,paid,2025-08-24
4486,Perdre Dépense,15.24,Frais un,,2025-07-22,2025-07-24,,office,Communication,EXP-2025-04486,2025-08-16,paid,2025-08-27
4487,Époque Facture,76.44,Frais enfoncer,Musique dresser tout précis ville confiance un.,2025-07-22,2025-07-22,,office,Frais bancaires,EXP-2025-04487,2025-07-22,unpaid,2025-08-10
4488,Coûter Dépense,34.39,Frais lutter,Bas étrange calme passion fixer billet très.,2025-07-22,2025-07-22,,professional,Déplacements,EXP-2025-04488,2025-08-16,unpaid,2025-07-31
4489,Porte Frais,110.49,Note Noël,,2025-07-22,2025-07-22,,maintenance,Matériel informatique,EXP-2025-04489,2025-07-22,paid,2025-09-08
4490,Gloire Facture,54.66,Note Saint LouisVille,,2025-07-22,2025-07-24,,software,Frais bancaires,EXP-2025-04490,2025-08-21,unpaid,2025-08-04
4491,Et Dépense,74.91,Frais l'une,Naître vif aimer noire.,2025-07-22,2025-07-22,,software,Logiciels,EXP-2025-04491,2025-07-22,paid,2025-08-12
4492,Sur Achat,25.38,Frais parfois,Voyage femme écrire là demande flamme.,2025-07-22,2025-07-22,,equipment,Formation,EXP-2025-04492,2025-07-22,unpaid,2025-08-22
4493,Songer Dépense,34.07,Frais vendre,Réunir acheter conseil plante beauté moment.,2025-07-22,2025-07-23,,maintenance,Transport,EXP-2025-04493,2025-08-05,paid,2025-08-02
4494,Assurer Facture,37.83,Achat détacher,Sac certain mal lettre charge chanter minute calmer.,2025-07-22,2025-07-23,,equipment,Hébergement,EXP-2025-04494,2025-07-23,unpaid,2025-09-08
4495,Village Dépense,108.35,Facture Dupont,,2025-07-22,2025-07-22,,professional,Restauration,EXP-2025-04495,2025-07-22,unpaid,2025-09-14
4496,Troubler Facture,208.91,Service étendue,,2025-07-22,2025-07-24,,maintenance,Formation,EXP-2025-04496,2025-08-18,paid,2025-08-02
4497,Lit Frais,28.67,Service bête,,2025-07-22,2025-07-24,,software,Hébergement,EXP-2025-04497,2025-07-24,paid,2025-09-05
4498,Discuter Frais,129.22,Remboursement Pinto,Inspirer quarante centre auquel d'autres angoisse.,2025-07-22,2025-07-23,,travel,Logiciels,EXP-2025-04498,2025-07-23,paid,2025-08-09
4499,Abri Achat,9.62,Remboursement Delattre,Approcher jeter valoir rompre cher.,2025-07-22,2025-07-24,,equipment,Fournitures bureau,EXP-2025-04499,2025-07-24,paid,2025-09-20
4500,Ouvert Dépense,21.0,Note Leroux,,2025-07-22,2025-07-23,,research,Frais bancaires,EXP-2025-04500,2025-07-31,paid,2025-08-26
4501,Naissance Dépense,25.36,Remboursement Raymond,,2025-07-22,2025-07-22,,office,Loyer,EXP-2025-04501,2025-08-11,paid,2025-08-07
4502,Pénétrer Achat,18.5,Facture Laporte,Entier ouvert demeurer trace.,2025-07-22,2025-07-23,,equipment,Frais bancaires,EXP-2025-04502,2025-07-23,paid,2025-09-20
4503,Depuis Achat,15.38,Note Sainte Marguerite,Enfance relever vers chef remercier noir sans.,2025-07-22,2025-07-22,,food,Restauration,EXP-2025-04503,2025-07-22,unpaid,2025-09-03
4504,Endormir Frais,75.97,Service demeurer,,2025-07-22,2025-07-23,,maintenance,Loyer,EXP-2025-04504,2025-07-23,paid,2025-09-10
4505,Plante Frais,46.0,Facture Brunet Samson et Fils,Queue matière juste seuil instinct oncle.,2025-07-22,2025-07-22,,professional,Marketing,EXP-2025-04505,2025-07-22,unpaid,2025-09-04
4506,Déjà Dépense,73.96,Service étendue,Fatiguer produire ce hésiter toi gros position.,2025-07-22,2025-07-23,,other,Communication,EXP-2025-04506,2025-07-23,unpaid,2025-09-01
4507,Si Facture,94.86,Service mon,Ligne vous compter figure propre répondre.,2025-07-22,2025-07-24,,food,Services publics,EXP-2025-04507,2025-07-24,unpaid,2025-07-25
4508,Vérité Frais,67.52,Note Michaud-les-Bains,Question maintenir parent arbre avec marché étroit.,2025-07-22,2025-07-22,,equipment,Frais de représentation,EXP-2025-04508,2025-08-20,paid,2025-08-27
4509,Danger Achat,92.41,Frais un,Santé content précis répondre vous digne encore.,2025-07-22,2025-07-24,,lodging,Fournitures bureau,EXP-2025-04509,2025-08-12,paid,2025-08-23
4510,Esprit Frais,51.64,Service plus,Rêver passage ancien couper quitter dire.,2025-07-22,2025-07-22,,food,Frais bancaires,EXP-2025-04510,2025-08-07,paid,2025-08-03
4511,Parti Dépense,21.12,Note Saint Thibautdan,Étendre lettre étude lors figure marche quelqu'un.,2025-07-22,2025-07-22,,travel,Communication,EXP-2025-04511,2025-07-22,unpaid,2025-07-26
4512,Trembler Frais,127.26,Achat si,,2025-07-22,2025-07-22,,travel,Fournitures bureau,EXP-2025-04512,2025-07-22,unpaid,2025-08-26
4513,Rose Dépense,34.08,Facture Dupré,Chaleur tête peser soudain réveiller penser.,2025-07-22,2025-07-24,,subscription,Communication,EXP-2025-04513,2025-07-24,paid,2025-08-29
4514,Menacer Achat,25.83,Frais clef,,2025-07-22,2025-07-22,,other,Logiciels,EXP-2025-04514,2025-07-22,paid,2025-09-16
4515,Élément Achat,47.35,Facture Duval Dupont S.A.,,2025-07-22,2025-07-22,,research,Maintenance,EXP-2025-04515,2025-07-22,unpaid,2025-08-22
4516,Saint Achat,26.3,Note Marchal,,2025-07-22,2025-07-24,,equipment,Frais professionnels,EXP-2025-04516,2025-07-24,paid,2025-09-03
4517,Bataille Frais,39.1,Remboursement Joseph,Toucher saluer humide courant risquer avec.,2025-07-22,2025-07-22,,office,Transport,EXP-2025-04517,2025-08-14,paid,2025-08-13
4518,Rompre Facture,71.9,Note Fischer,Terrain choix rapport souvent naissance lune.,2025-07-22,2025-07-23,,equipment,Loyer,EXP-2025-04518,2025-07-23,paid,2025-08-17
4519,Renoncer Facture,72.14,Note Barre,Page oui résoudre aucun silence nouveau.,2025-07-22,2025-07-23,,research,Assurances,EXP-2025-04519,2025-07-23,unpaid,2025-09-18
4520,Rien Dépense,26.62,Frais doigt,,2025-07-22,2025-07-22,,software,Communication,EXP-2025-04520,2025-07-23,paid,2025-07-27
4521,Riche Facture,36.96,Service idée,Élever mauvais combien choix.,2025-07-22,2025-07-23,,other,Abonnements,EXP-2025-04521,2025-07-23,paid,2025-08-08
4522,Rouge Frais,128.96,Facture Leduc S.A.S.,Distinguer je fumer secrétaire fumée.,2025-07-22,2025-07-24,,maintenance,Matériel informatique,EXP-2025-04522,2025-07-24,paid,2025-07-25
4523,Travail Achat,81.22,Facture Rodriguez Gérard S.A.S.,,2025-07-22,2025-07-24,,software,Frais bancaires,EXP-2025-04523,2025-07-25,paid,2025-08-23
4524,Devenir Dépense,287.16,Achat court,,2025-07-22,2025-07-23,,travel,Frais bancaires,EXP-2025-04524,2025-07-23,paid,2025-08-08
4525,Combat Dépense,140.34,Facture Duhamel,Fête liberté prononcer doute éteindre neuf toucher.,2025-07-22,2025-07-22,,subscription,Abonnements,EXP-2025-04525,2025-07-22,paid,2025-08-07
4526,Existence Dépense,136.38,Facture Monnier Guillon S.A.,Demande corps décrire école papier chaise haut.,2025-07-22,2025-07-24,,maintenance,Hébergement,EXP-2025-04526,2025-08-12,paid,2025-09-06
4527,Joindre Achat,17.99,Remboursement Benoit,Éclat ensemble divers violence.,2025-07-22,2025-07-23,,lodging,Maintenance,EXP-2025-04527,2025-07-23,paid,2025-08-11
4528,Charge Dépense,100.59,Remboursement Lebreton,Parfois complètement intérieur vrai.,2025-07-22,2025-07-24,,research,Logiciels,EXP-2025-04528,2025-08-10,paid,2025-09-12
4529,Enfin Facture,52.33,Note Guillaume,Centre fer pourtant expression.,2025-07-22,2025-07-24,,food,Loyer,EXP-2025-04529,2025-07-24,paid,2025-08-28
