STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,RELATED_EXPENSE_ID,VALUE_DATE,SOURCE_FILENAME,MIME_TYPE,CREATED_AT
6109,2025-07-21,FRAIS BANCAIRES,AJUSTEMENT,18.51,,Opération automatique,,,2025-07-22,,,2025-07-21
6110,2025-07-21,INTERETS CREDITEURS,COMMISSION,33.72,,Opération automatique,,,2025-07-20,,,2025-07-21
6111,2025-07-21,REMBOURSEMENT,DIVERS,,48.79,Opération automatique,,,2025-07-21,,,2025-07-21
6112,2025-07-21,REMBOURSEMENT,AJUSTEMENT,,439.83,Opération automatique,,,2025-07-20,,,2025-07-21
6113,2025-07-21,COTISATION CARTE,FRAIS MENSUELS,,1.35,Opération automatique,,,2025-07-20,,,2025-07-21
6114,2025-07-21,AGIOS,COMMISSION,,41.7,Opération automatique,,,2025-07-22,,,2025-07-21
6115,2025-07-21,FRAIS TENUE COMPTE,CORRECTION,,10.29,Opération automatique,,,2025-07-21,,,2025-07-21
6116,2025-07-21,INTERETS CREDITEURS,AJUSTEMENT,9.94,,Opération automatique,,,2025-07-22,,,2025-07-21
6117,2025-07-21,COMMISSION VIREMENT,DIVERS,,9.55,Opération automatique,,,2025-07-20,,,2025-07-21
6118,2025-07-21,REMBOURSEMENT,AJUSTEMENT,6.75,,Opération automatique,,,2025-07-20,,,2025-07-21
6119,2025-07-21,VIR DIVERS,FRAIS MENSUELS,151.63,,Opération automatique,,,2025-07-20,,,2025-07-21
6120,2025-07-21,FRAIS CHANGE,AJUSTEMENT,,55.19,Opération automatique,,,2025-07-22,,,2025-07-21
6121,2025-07-21,INTERETS CREDITEURS,AUTRE OPERATION,,20.65,Opération automatique,,,2025-07-21,,,2025-07-21
6122,2025-07-21,FRAIS CHANGE,REGULARISATION,,101.62,Opération automatique,,,2025-07-20,,,2025-07-21
6123,2025-07-21,REMBOURSEMENT,PENALITE,,3.27,Opération automatique,,,2025-07-20,,,2025-07-21
6124,2025-07-21,VIR DIVERS,DIVERS,,4.07,Opération automatique,,,2025-07-20,,,2025-07-21
6125,2025-07-21,AGIOS,PENALITE,1.47,,Opération automatique,,,2025-07-21,,,2025-07-21
6126,2025-07-21,AGIOS,COMMISSION,8.68,,Opération automatique,,,2025-07-21,,,2025-07-21
6127,2025-07-21,REMBOURSEMENT,PENALITE,24.39,,Opération automatique,,,2025-07-22,,,2025-07-21
6128,2025-07-21,FRAIS TENUE COMPTE,PENALITE,22.72,,Opération automatique,,,2025-07-22,,,2025-07-21
6129,2025-07-21,PENALITES RETARD,AUTRE OPERATION,,24.03,Opération automatique,,,2025-07-20,,,2025-07-21
6130,2025-07-21,FRAIS CHANGE,AUTRE OPERATION,,3.69,Opération automatique,,,2025-07-20,,,2025-07-21
6131,2025-07-21,AGIOS,FRAIS MENSUELS,52.66,,Opération automatique,,,2025-07-22,,,2025-07-21
6132,2025-07-21,PENALITES RETARD,PENALITE,26.78,,Opération automatique,,,2025-07-20,,,2025-07-21
6133,2025-07-21,FRAIS CHANGE,CORRECTION,48.41,,Opération automatique,,,2025-07-21,,,2025-07-21
6134,2025-07-21,INTERETS CREDITEURS,COMMISSION,2.07,,Opération automatique,,,2025-07-22,,,2025-07-21
6135,2025-07-21,COMMISSION VIREMENT,CORRECTION,29.19,,Opération automatique,,,2025-07-22,,,2025-07-21
6136,2025-07-21,FRAIS CHANGE,COMMISSION,,4.83,Opération automatique,,,2025-07-20,,,2025-07-21
6137,2025-07-21,FRAIS CHANGE,AJUSTEMENT,,12.47,Opération automatique,,,2025-07-20,,,2025-07-21
6138,2025-07-21,FRAIS CHANGE,AUTRE OPERATION,38.14,,Opération automatique,,,2025-07-21,,,2025-07-21
6139,2025-07-21,REMBOURSEMENT,PENALITE,,22.41,Opération automatique,,,2025-07-22,,,2025-07-21
6140,2025-07-21,FRAIS CHANGE,AUTRE OPERATION,,7.23,Opération automatique,,,2025-07-22,,,2025-07-21
6141,2025-07-21,FRAIS CHANGE,FRAIS MENSUELS,,20.24,Opération automatique,,,2025-07-22,,,2025-07-21
6142,2025-07-21,PENALITES RETARD,PENALITE,3.2,,Opération automatique,,,2025-07-22,,,2025-07-21
6143,2025-07-21,FRAIS CHANGE,FRAIS MENSUELS,,79.86,Opération automatique,,,2025-07-22,,,2025-07-21
6144,2025-07-21,REMBOURSEMENT,REGULARISATION,,15.7,Opération automatique,,,2025-07-21,,,2025-07-21
6145,2025-07-21,REMBOURSEMENT,AJUSTEMENT,76.88,,Opération automatique,,,2025-07-20,,,2025-07-21
6146,2025-07-21,AGIOS,DIVERS,10.68,,Opération automatique,,,2025-07-20,,,2025-07-21
6147,2025-07-21,COMMISSION VIREMENT,CORRECTION,,10.72,Opération automatique,,,2025-07-21,,,2025-07-21
6148,2025-07-21,INTERETS CREDITEURS,CORRECTION,,8.03,Opération automatique,,,2025-07-22,,,2025-07-21
6149,2025-07-21,PENALITES RETARD,REGULARISATION,,57.48,Opération automatique,,,2025-07-22,,,2025-07-21
6150,2025-07-21,AGIOS,DIVERS,8.57,,Opération automatique,,,2025-07-22,,,2025-07-21
6151,2025-07-21,REMBOURSEMENT,COMMISSION,43.53,,Opération automatique,,,2025-07-22,,,2025-07-21
6152,2025-07-21,AGIOS,REGULARISATION,,12.69,Opération automatique,,,2025-07-22,,,2025-07-21
6153,2025-07-21,AGIOS,AJUSTEMENT,1.88,,Opération automatique,,,2025-07-22,,,2025-07-21
6154,2025-07-21,COMMISSION VIREMENT,REGULARISATION,10.13,,Opération automatique,,,2025-07-20,,,2025-07-21
6155,2025-07-21,VIR DIVERS,FRAIS MENSUELS,4.88,,Opération automatique,,,2025-07-21,,,2025-07-21
6156,2025-07-21,COMMISSION VIREMENT,COMMISSION,,20.92,Opération automatique,,,2025-07-20,,,2025-07-21
6157,2025-07-21,VIR DIVERS,AUTRE OPERATION,,4.81,Opération automatique,,,2025-07-20,,,2025-07-21
6158,2025-07-21,VIR DIVERS,REGULARISATION,,61.02,Opération automatique,,,2025-07-21,,,2025-07-21
6159,2025-07-21,FRAIS BANCAIRES,DIVERS,18.01,,Opération automatique,,,2025-07-22,,,2025-07-21
6160,2025-07-21,AGIOS,FRAIS MENSUELS,16.23,,Opération automatique,,,2025-07-22,,,2025-07-21
6161,2025-07-21,FRAIS TENUE COMPTE,FRAIS MENSUELS,44.13,,Opération automatique,,,2025-07-21,,,2025-07-21
6162,2025-07-21,INTERETS CREDITEURS,AUTRE OPERATION,,63.86,Opération automatique,,,2025-07-21,,,2025-07-21
6163,2025-07-21,VIR DIVERS,CORRECTION,19.61,,Opération automatique,,,2025-07-21,,,2025-07-21
6164,2025-07-21,AGIOS,REGULARISATION,,7.96,Opération automatique,,,2025-07-20,,,2025-07-21
6165,2025-07-21,PENALITES RETARD,PENALITE,,2.39,Opération automatique,,,2025-07-22,,,2025-07-21
6166,2025-07-21,VIR DIVERS,AUTRE OPERATION,,8.82,Opération automatique,,,2025-07-20,,,2025-07-21
6167,2025-07-21,COTISATION CARTE,AJUSTEMENT,,9.58,Opération automatique,,,2025-07-20,,,2025-07-21
6168,2025-07-21,REMBOURSEMENT,REGULARISATION,,22.84,Opération automatique,,,2025-07-22,,,2025-07-21
6169,2025-07-21,FRAIS TENUE COMPTE,CORRECTION,,13.27,Opération automatique,,,2025-07-22,,,2025-07-21
6170,2025-07-21,VIR DIVERS,REGULARISATION,,45.86,Opération automatique,,,2025-07-21,,,2025-07-21
6171,2025-07-21,COTISATION CARTE,PENALITE,,9.63,Opération automatique,,,2025-07-20,,,2025-07-21
6172,2025-07-21,FRAIS TENUE COMPTE,CORRECTION,,18.76,Opération automatique,,,2025-07-20,,,2025-07-21
6173,2025-07-21,COMMISSION VIREMENT,PENALITE,83.16,,Opération automatique,,,2025-07-21,,,2025-07-21
6174,2025-07-21,VIR DIVERS,DIVERS,30.27,,Opération automatique,,,2025-07-20,,,2025-07-21
6175,2025-07-21,AGIOS,REGULARISATION,18.69,,Opération automatique,,,2025-07-22,,,2025-07-21
6176,2025-07-21,COMMISSION VIREMENT,AUTRE OPERATION,9.75,,Opération automatique,,,2025-07-21,,,2025-07-21
6177,2025-07-21,PENALITES RETARD,PENALITE,,9.39,Opération automatique,,,2025-07-20,,,2025-07-21
6178,2025-07-21,REMBOURSEMENT,CORRECTION,7.24,,Opération automatique,,,2025-07-20,,,2025-07-21
6179,2025-07-21,REMBOURSEMENT,REGULARISATION,10.49,,Opération automatique,,,2025-07-21,,,2025-07-21
6180,2025-07-21,FRAIS BANCAIRES,AJUSTEMENT,,49.74,Opération automatique,,,2025-07-22,,,2025-07-21
6181,2025-07-21,PENALITES RETARD,AUTRE OPERATION,,15.39,Opération automatique,,,2025-07-22,,,2025-07-21
6182,2025-07-21,FRAIS BANCAIRES,FRAIS MENSUELS,3.98,,Opération automatique,,,2025-07-22,,,2025-07-21
6183,2025-07-21,COMMISSION VIREMENT,AJUSTEMENT,167.64,,Opération automatique,,,2025-07-20,,,2025-07-21
6184,2025-07-21,FRAIS TENUE COMPTE,AJUSTEMENT,,29.49,Opération automatique,,,2025-07-20,,,2025-07-21
6185,2025-07-21,VIR DIVERS,AJUSTEMENT,3.71,,Opération automatique,,,2025-07-20,,,2025-07-21
6186,2025-07-21,INTERETS CREDITEURS,REGULARISATION,,11.82,Opération automatique,,,2025-07-21,,,2025-07-21
6187,2025-07-21,FRAIS TENUE COMPTE,PENALITE,,22.94,Opération automatique,,,2025-07-20,,,2025-07-21
6188,2025-07-21,COTISATION CARTE,AJUSTEMENT,155.32,,Opération automatique,,,2025-07-20,,,2025-07-21
6189,2025-07-21,FRAIS CHANGE,FRAIS MENSUELS,5.31,,Opération automatique,,,2025-07-21,,,2025-07-21
6190,2025-07-21,FRAIS BANCAIRES,AJUSTEMENT,,64.8,Opération automatique,,,2025-07-21,,,2025-07-21
6191,2025-07-21,INTERETS CREDITEURS,REGULARISATION,,107.7,Opération automatique,,,2025-07-22,,,2025-07-21
6192,2025-07-21,INTERETS CREDITEURS,DIVERS,,9.45,Opération automatique,,,2025-07-21,,,2025-07-21
6193,2025-07-21,VIR DIVERS,DIVERS,,14.4,Opération automatique,,,2025-07-20,,,2025-07-21
6194,2025-07-21,REMBOURSEMENT,REGULARISATION,,5.79,Opération automatique,,,2025-07-22,,,2025-07-21
6195,2025-07-21,AGIOS,AUTRE OPERATION,15.73,,Opération automatique,,,2025-07-20,,,2025-07-21
6196,2025-07-21,PENALITES RETARD,COMMISSION,19.22,,Opération automatique,,,2025-07-20,,,2025-07-21
6197,2025-07-21,PENALITES RETARD,AUTRE OPERATION,44.33,,Opération automatique,,,2025-07-22,,,2025-07-21
6198,2025-07-21,FRAIS CHANGE,CORRECTION,74.31,,Opération automatique,,,2025-07-21,,,2025-07-21
6199,2025-07-21,VIR DIVERS,CORRECTION,,8.18,Opération automatique,,,2025-07-21,,,2025-07-21
6200,2025-07-21,FRAIS TENUE COMPTE,CORRECTION,1.89,,Opération automatique,,,2025-07-20,,,2025-07-21
6201,2025-07-21,COMMISSION VIREMENT,PENALITE,19.58,,Opération automatique,,,2025-07-20,,,2025-07-21
6202,2025-07-21,PENALITES RETARD,AUTRE OPERATION,28.57,,Opération automatique,,,2025-07-22,,,2025-07-21
6203,2025-07-21,VIR DIVERS,CORRECTION,,27.09,Opération automatique,,,2025-07-22,,,2025-07-21
6204,2025-07-21,COMMISSION VIREMENT,DIVERS,,13.57,Opération automatique,,,2025-07-22,,,2025-07-21
6205,2025-07-21,INTERETS CREDITEURS,PENALITE,23.33,,Opération automatique,,,2025-07-21,,,2025-07-21
6206,2025-07-21,FRAIS BANCAIRES,CORRECTION,123.78,,Opération automatique,,,2025-07-21,,,2025-07-21
6207,2025-07-21,FRAIS TENUE COMPTE,REGULARISATION,31.76,,Opération automatique,,,2025-07-20,,,2025-07-21
6208,2025-07-21,FRAIS BANCAIRES,AUTRE OPERATION,12.83,,Opération automatique,,,2025-07-20,,,2025-07-21
6209,2025-07-21,COMMISSION VIREMENT,FRAIS MENSUELS,11.02,,Opération automatique,,,2025-07-21,,,2025-07-21
6210,2025-07-21,REMBOURSEMENT,AJUSTEMENT,16.38,,Opération automatique,,,2025-07-20,,,2025-07-21
6211,2025-07-21,PENALITES RETARD,AUTRE OPERATION,143.18,,Opération automatique,,,2025-07-20,,,2025-07-21
6212,2025-07-21,FRAIS BANCAIRES,AUTRE OPERATION,16.12,,Opération automatique,,,2025-07-20,,,2025-07-21
6213,2025-07-21,COTISATION CARTE,COMMISSION,19.61,,Opération automatique,,,2025-07-20,,,2025-07-21
6214,2025-07-21,FRAIS TENUE COMPTE,REGULARISATION,,11.26,Opération automatique,,,2025-07-20,,,2025-07-21
6215,2025-07-21,VIR DIVERS,DIVERS,75.1,,Opération automatique,,,2025-07-20,,,2025-07-21
6216,2025-07-21,INTERETS CREDITEURS,CORRECTION,210.99,,Opération automatique,,,2025-07-22,,,2025-07-21
6217,2025-07-21,VIR DIVERS,COMMISSION,34.49,,Opération automatique,,,2025-07-22,,,2025-07-21
6218,2025-07-21,INTERETS CREDITEURS,CORRECTION,,22.18,Opération automatique,,,2025-07-21,,,2025-07-21
6219,2025-07-21,FRAIS TENUE COMPTE,AUTRE OPERATION,,20.99,Opération automatique,,,2025-07-22,,,2025-07-21
6220,2025-07-21,INTERETS CREDITEURS,REGULARISATION,1.15,,Opération automatique,,,2025-07-20,,,2025-07-21
6221,2025-07-21,PENALITES RETARD,AUTRE OPERATION,49.12,,Opération automatique,,,2025-07-22,,,2025-07-21
6222,2025-07-21,FRAIS TENUE COMPTE,PENALITE,23.59,,Opération automatique,,,2025-07-20,,,2025-07-21
6223,2025-07-21,COMMISSION VIREMENT,PENALITE,33.58,,Opération automatique,,,2025-07-20,,,2025-07-21
6224,2025-07-21,INTERETS CREDITEURS,AUTRE OPERATION,,8.55,Opération automatique,,,2025-07-21,,,2025-07-21
6225,2025-07-21,COTISATION CARTE,AJUSTEMENT,12.66,,Opération automatique,,,2025-07-20,,,2025-07-21
6226,2025-07-21,COMMISSION VIREMENT,COMMISSION,,12.27,Opération automatique,,,2025-07-22,,,2025-07-21
6227,2025-07-21,PENALITES RETARD,PENALITE,68.44,,Opération automatique,,,2025-07-22,,,2025-07-21
6228,2025-07-21,FRAIS CHANGE,AUTRE OPERATION,,12.75,Opération automatique,,,2025-07-21,,,2025-07-21
6229,2025-07-21,FRAIS TENUE COMPTE,DIVERS,244.49,,Opération automatique,,,2025-07-20,,,2025-07-21
6230,2025-07-21,FRAIS CHANGE,AJUSTEMENT,33.68,,Opération automatique,,,2025-07-20,,,2025-07-21
6231,2025-07-21,FRAIS TENUE COMPTE,CORRECTION,4.35,,Opération automatique,,,2025-07-22,,,2025-07-21
6232,2025-07-21,FRAIS BANCAIRES,CORRECTION,,17.21,Opération automatique,,,2025-07-22,,,2025-07-21
6233,2025-07-21,COMMISSION VIREMENT,REGULARISATION,,9.19,Opération automatique,,,2025-07-20,,,2025-07-21
6234,2025-07-21,AGIOS,CORRECTION,1.44,,Opération automatique,,,2025-07-21,,,2025-07-21
6235,2025-07-21,PENALITES RETARD,CORRECTION,,136.92,Opération automatique,,,2025-07-21,,,2025-07-21
6236,2025-07-21,COTISATION CARTE,AJUSTEMENT,46.7,,Opération automatique,,,2025-07-22,,,2025-07-21
6237,2025-07-21,VIR DIVERS,CORRECTION,38.09,,Opération automatique,,,2025-07-20,,,2025-07-21
6238,2025-07-21,FRAIS TENUE COMPTE,AUTRE OPERATION,24.5,,Opération automatique,,,2025-07-20,,,2025-07-21
6239,2025-07-21,COMMISSION VIREMENT,CORRECTION,3.83,,Opération automatique,,,2025-07-21,,,2025-07-21
6240,2025-07-21,VIR DIVERS,PENALITE,11.24,,Opération automatique,,,2025-07-21,,,2025-07-21
6241,2025-07-21,PENALITES RETARD,DIVERS,55.15,,Opération automatique,,,2025-07-21,,,2025-07-21
6242,2025-07-21,AGIOS,COMMISSION,5.69,,Opération automatique,,,2025-07-20,,,2025-07-21
6243,2025-07-21,COTISATION CARTE,AJUSTEMENT,,0.96,Opération automatique,,,2025-07-20,,,2025-07-21
6244,2025-07-21,PENALITES RETARD,AJUSTEMENT,15.29,,Opération automatique,,,2025-07-22,,,2025-07-21
6245,2025-07-21,INTERETS CREDITEURS,CORRECTION,,16.94,Opération automatique,,,2025-07-20,,,2025-07-21
6246,2025-07-21,INTERETS CREDITEURS,CORRECTION,,23.63,Opération automatique,,,2025-07-20,,,2025-07-21
6247,2025-07-21,FRAIS TENUE COMPTE,AJUSTEMENT,48.15,,Opération automatique,,,2025-07-21,,,2025-07-21
6248,2025-07-21,FRAIS CHANGE,DIVERS,,43.17,Opération automatique,,,2025-07-21,,,2025-07-21
6249,2025-07-21,FRAIS TENUE COMPTE,FRAIS MENSUELS,27.4,,Opération automatique,,,2025-07-22,,,2025-07-21
6250,2025-07-21,INTERETS CREDITEURS,AJUSTEMENT,84.32,,Opération automatique,,,2025-07-22,,,2025-07-21
6251,2025-07-21,COMMISSION VIREMENT,COMMISSION,3.25,,Opération automatique,,,2025-07-21,,,2025-07-21
6252,2025-07-21,REMBOURSEMENT,CORRECTION,36.8,,Opération automatique,,,2025-07-20,,,2025-07-21
6253,2025-07-21,REMBOURSEMENT,AUTRE OPERATION,,42.6,Opération automatique,,,2025-07-20,,,2025-07-21
6254,2025-07-21,FRAIS BANCAIRES,REGULARISATION,,4.54,Opération automatique,,,2025-07-21,,,2025-07-21
6255,2025-07-21,PENALITES RETARD,REGULARISATION,,3.31,Opération automatique,,,2025-07-21,,,2025-07-21
6256,2025-07-21,FRAIS TENUE COMPTE,AJUSTEMENT,8.21,,Opération automatique,,,2025-07-21,,,2025-07-21
6257,2025-07-21,INTERETS CREDITEURS,CORRECTION,,9.08,Opération automatique,,,2025-07-21,,,2025-07-21
6258,2025-07-21,COMMISSION VIREMENT,PENALITE,49.61,,Opération automatique,,,2025-07-20,,,2025-07-21
6259,2025-07-21,REMBOURSEMENT,PENALITE,,9.61,Opération automatique,,,2025-07-22,,,2025-07-21
6260,2025-07-21,AGIOS,CORRECTION,,7.19,Opération automatique,,,2025-07-21,,,2025-07-21
6261,2025-07-21,PENALITES RETARD,DIVERS,,9.64,Opération automatique,,,2025-07-21,,,2025-07-21
6262,2025-07-21,FRAIS CHANGE,PENALITE,76.89,,Opération automatique,,,2025-07-21,,,2025-07-21
6263,2025-07-21,INTERETS CREDITEURS,REGULARISATION,,20.4,Opération automatique,,,2025-07-21,,,2025-07-21
6264,2025-07-21,COTISATION CARTE,AJUSTEMENT,16.2,,Opération automatique,,,2025-07-22,,,2025-07-21
6265,2025-07-21,FRAIS BANCAIRES,AJUSTEMENT,17.6,,Opération automatique,,,2025-07-22,,,2025-07-21
6266,2025-07-21,REMBOURSEMENT,CORRECTION,,94.68,Opération automatique,,,2025-07-21,,,2025-07-21
6267,2025-07-21,AGIOS,COMMISSION,,8.17,Opération automatique,,,2025-07-22,,,2025-07-21
6268,2025-07-21,FRAIS TENUE COMPTE,DIVERS,,97.38,Opération automatique,,,2025-07-20,,,2025-07-21
6269,2025-07-21,FRAIS TENUE COMPTE,FRAIS MENSUELS,,25.86,Opération automatique,,,2025-07-21,,,2025-07-21
6270,2025-07-21,FRAIS BANCAIRES,REGULARISATION,16.57,,Opération automatique,,,2025-07-22,,,2025-07-21
6271,2025-07-21,REMBOURSEMENT,COMMISSION,,403.86,Opération automatique,,,2025-07-20,,,2025-07-21
6272,2025-07-21,FRAIS TENUE COMPTE,AUTRE OPERATION,,5.66,Opération automatique,,,2025-07-21,,,2025-07-21
6273,2025-07-21,INTERETS CREDITEURS,FRAIS MENSUELS,13.14,,Opération automatique,,,2025-07-22,,,2025-07-21
6274,2025-07-21,PENALITES RETARD,DIVERS,,4.58,Opération automatique,,,2025-07-22,,,2025-07-21
6275,2025-07-21,VIR DIVERS,PENALITE,62.99,,Opération automatique,,,2025-07-22,,,2025-07-21
6276,2025-07-21,COMMISSION VIREMENT,DIVERS,152.48,,Opération automatique,,,2025-07-20,,,2025-07-21
6277,2025-07-21,COTISATION CARTE,CORRECTION,148.99,,Opération automatique,,,2025-07-22,,,2025-07-21
6278,2025-07-21,FRAIS CHANGE,COMMISSION,87.25,,Opération automatique,,,2025-07-22,,,2025-07-21
6279,2025-07-21,REMBOURSEMENT,PENALITE,15.85,,Opération automatique,,,2025-07-21,,,2025-07-21
6280,2025-07-21,PENALITES RETARD,REGULARISATION,12.96,,Opération automatique,,,2025-07-22,,,2025-07-21
6281,2025-07-21,VIR DIVERS,FRAIS MENSUELS,2.7,,Opération automatique,,,2025-07-21,,,2025-07-21
6282,2025-07-21,AGIOS,FRAIS MENSUELS,,231.15,Opération automatique,,,2025-07-20,,,2025-07-21
6283,2025-07-21,FRAIS BANCAIRES,CORRECTION,,35.26,Opération automatique,,,2025-07-22,,,2025-07-21
6284,2025-07-21,COTISATION CARTE,REGULARISATION,,11.13,Opération automatique,,,2025-07-22,,,2025-07-21
6285,2025-07-21,COTISATION CARTE,CORRECTION,,98.86,Opération automatique,,,2025-07-20,,,2025-07-21
6286,2025-07-21,REMBOURSEMENT,CORRECTION,,6.25,Opération automatique,,,2025-07-22,,,2025-07-21
6287,2025-07-21,FRAIS BANCAIRES,FRAIS MENSUELS,,32.72,Opération automatique,,,2025-07-22,,,2025-07-21
6288,2025-07-21,PENALITES RETARD,REGULARISATION,,16.33,Opération automatique,,,2025-07-21,,,2025-07-21
6289,2025-07-21,COTISATION CARTE,DIVERS,43.22,,Opération automatique,,,2025-07-20,,,2025-07-21
6290,2025-07-21,COMMISSION VIREMENT,DIVERS,,18.61,Opération automatique,,,2025-07-21,,,2025-07-21
6291,2025-07-21,COTISATION CARTE,AJUSTEMENT,3.52,,Opération automatique,,,2025-07-22,,,2025-07-21
6292,2025-07-21,INTERETS CREDITEURS,AJUSTEMENT,21.99,,Opération automatique,,,2025-07-20,,,2025-07-21
6293,2025-07-21,COMMISSION VIREMENT,AJUSTEMENT,,70.71,Opération automatique,,,2025-07-20,,,2025-07-21
6294,2025-07-21,PENALITES RETARD,AUTRE OPERATION,,19.39,Opération automatique,,,2025-07-21,,,2025-07-21
6295,2025-07-21,AGIOS,AUTRE OPERATION,,50.91,Opération automatique,,,2025-07-21,,,2025-07-21
6296,2025-07-21,FRAIS TENUE COMPTE,AUTRE OPERATION,5.73,,Opération automatique,,,2025-07-20,,,2025-07-21
6297,2025-07-21,FRAIS TENUE COMPTE,PENALITE,,19.46,Opération automatique,,,2025-07-22,,,2025-07-21
6298,2025-07-21,COMMISSION VIREMENT,AJUSTEMENT,9.49,,Opération automatique,,,2025-07-22,,,2025-07-21
6299,2025-07-21,REMBOURSEMENT,AUTRE OPERATION,,49.22,Opération automatique,,,2025-07-21,,,2025-07-21
6300,2025-07-21,COTISATION CARTE,FRAIS MENSUELS,,20.86,Opération automatique,,,2025-07-21,,,2025-07-21
6301,2025-07-21,COTISATION CARTE,DIVERS,45.97,,Opération automatique,,,2025-07-21,,,2025-07-21
6302,2025-07-21,FRAIS TENUE COMPTE,REGULARISATION,,74.09,Opération automatique,,,2025-07-22,,,2025-07-21
6303,2025-07-21,FRAIS CHANGE,AUTRE OPERATION,46.06,,Opération automatique,,,2025-07-20,,,2025-07-21
6304,2025-07-21,FRAIS TENUE COMPTE,AJUSTEMENT,,27.88,Opération automatique,,,2025-07-20,,,2025-07-21
6305,2025-07-21,INTERETS CREDITEURS,REGULARISATION,6.06,,Opération automatique,,,2025-07-20,,,2025-07-21
6306,2025-07-21,VIR DIVERS,AJUSTEMENT,,20.02,Opération automatique,,,2025-07-21,,,2025-07-21
6307,2025-07-21,COMMISSION VIREMENT,COMMISSION,,10.59,Opération automatique,,,2025-07-20,,,2025-07-21
6308,2025-07-21,FRAIS CHANGE,COMMISSION,13.29,,Opération automatique,,,2025-07-20,,,2025-07-21
6309,2025-07-21,COTISATION CARTE,AUTRE OPERATION,,12.81,Opération automatique,,,2025-07-20,,,2025-07-21
6310,2025-07-21,FRAIS CHANGE,COMMISSION,6.2,,Opération automatique,,,2025-07-20,,,2025-07-21
6311,2025-07-21,INTERETS CREDITEURS,COMMISSION,,1.92,Opération automatique,,,2025-07-21,,,2025-07-21
6312,2025-07-21,VIR DIVERS,DIVERS,,9.01,Opération automatique,,,2025-07-21,,,2025-07-21
6313,2025-07-21,COTISATION CARTE,CORRECTION,,25.33,Opération automatique,,,2025-07-22,,,2025-07-21
6314,2025-07-21,COTISATION CARTE,PENALITE,,3.98,Opération automatique,,,2025-07-22,,,2025-07-21
6315,2025-07-21,AGIOS,AJUSTEMENT,20.47,,Opération automatique,,,2025-07-22,,,2025-07-21
6316,2025-07-21,COTISATION CARTE,AJUSTEMENT,,196.43,Opération automatique,,,2025-07-22,,,2025-07-21
6317,2025-07-21,COMMISSION VIREMENT,FRAIS MENSUELS,,68.56,Opération automatique,,,2025-07-21,,,2025-07-21
6318,2025-07-21,VIR DIVERS,CORRECTION,,144.35,Opération automatique,,,2025-07-21,,,2025-07-21
6319,2025-07-21,INTERETS CREDITEURS,PENALITE,32.12,,Opération automatique,,,2025-07-20,,,2025-07-21
6320,2025-07-21,INTERETS CREDITEURS,FRAIS MENSUELS,,81.53,Opération automatique,,,2025-07-20,,,2025-07-21
6321,2025-07-21,COTISATION CARTE,COMMISSION,8.43,,Opération automatique,,,2025-07-21,,,2025-07-21
6322,2025-07-21,INTERETS CREDITEURS,CORRECTION,9.27,,Opération automatique,,,2025-07-20,,,2025-07-21
6323,2025-07-21,REMBOURSEMENT,DIVERS,,0.75,Opération automatique,,,2025-07-22,,,2025-07-21
6324,2025-07-21,COTISATION CARTE,PENALITE,83.38,,Opération automatique,,,2025-07-21,,,2025-07-21
6325,2025-07-21,FRAIS CHANGE,REGULARISATION,,127.53,Opération automatique,,,2025-07-21,,,2025-07-21
6326,2025-07-21,INTERETS CREDITEURS,DIVERS,,10.34,Opération automatique,,,2025-07-21,,,2025-07-21
6327,2025-07-21,REMBOURSEMENT,COMMISSION,14.81,,Opération automatique,,,2025-07-22,,,2025-07-21
6328,2025-07-21,COTISATION CARTE,COMMISSION,,8.13,Opération automatique,,,2025-07-20,,,2025-07-21
6329,2025-07-21,COMMISSION VIREMENT,COMMISSION,,31.79,Opération automatique,,,2025-07-22,,,2025-07-21
6330,2025-07-21,FRAIS TENUE COMPTE,REGULARISATION,,77.47,Opération automatique,,,2025-07-20,,,2025-07-21
6331,2025-07-21,AGIOS,FRAIS MENSUELS,,2.48,Opération automatique,,,2025-07-21,,,2025-07-21
