INVOICE_ID,CLIENT_ID,INVOICE_DATE,PAYMENT_DATE,STATUS,INVOICE_NUMBER,INVOICE_YEAR,PO,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,CLIENT_TYPE,CREATED_AT,TOTAL_HT,AMOUNT_TTC,MONTANT_TVA,RAS_5P,RAS_TVA,AMOUNT_TO_PAY
4782,224,2025-07-22,2025-07-22,PAID,FACT-2025-004782,2025,,200.76,32,2025-07-23,2025-07-26,2025-09-01,Prestation Le droit de changer avant-tout,PRIVATE,2025-07-22,6424.29,7066.72,642.43,0.0,0.0,7066.72
4783,52,2025-07-22,2025-07-22,PAID,FACT-2025-004783,2025,PO-3139,2.27,82,2025-07-23,2025-07-25,2025-08-20,Prestation Le confort de louer avant-tout,PRIVATE,2025-07-22,185.86,196.08,10.22,0.0,0.0,196.08
4784,770,2025-07-22,,UNPAID,FACT-2025-004784,2025,PO-2245,117.31,55,2025-07-23,2025-07-24,2025-10-06,Prestation Le confort de changer avant-tout,PUBLIC,2025-07-22,6451.8,7742.16,1290.36,322.59,967.77,6451.8
4785,277,2025-07-22,2025-07-22,PAID,FACT-2025-004785,2025,PO-9726,184.29,53,2025-07-23,2025-07-28,2025-10-07,Prestation L'art d'avancer de manière efficace,PRIVATE,2025-07-22,9767.42,10744.16,976.74,0.0,0.0,10744.16
4786,770,2025-07-22,2025-07-22,PAID,FACT-2025-004786,2025,,98.44,57,2025-07-24,2025-07-27,2025-10-19,Prestation L'art d'avancer en toute tranquilité,PUBLIC,2025-07-22,5610.83,6733.0,1122.17,280.54,841.62,5610.83
4787,497,2025-07-22,2025-07-22,PAID,FACT-2025-004787,2025,PO-9636,37.36,57,2025-07-24,2025-07-26,2025-09-24,Prestation La liberté de rouler à sa source,PUBLIC,2025-07-22,2129.36,2555.23,425.87,106.47,319.4,2129.36
4788,359,2025-07-22,2025-07-22,PAID,FACT-2025-004788,2025,,68.14,88,2025-07-24,2025-07-28,2025-09-13,Prestation Le droit de concrétiser vos projets autrement,PRIVATE,2025-07-22,5996.41,6596.05,599.64,0.0,0.0,6596.05
4789,371,2025-07-22,2025-07-22,PAID,FACT-2025-004789,2025,,92.09,69,2025-07-23,2025-07-24,2025-09-06,Prestation L'assurance de louer à la pointe,PRIVATE,2025-07-22,6354.31,6989.74,635.43,0.0,0.0,6989.74
4790,271,2025-07-22,2025-07-22,PAID,FACT-2025-004790,2025,PO-8846,60.38,73,2025-07-24,2025-07-29,2025-09-24,Prestation L'assurance de concrétiser vos projets plus rapidement,PRIVATE,2025-07-22,4407.89,4848.68,440.79,0.0,0.0,4848.68
4791,257,2025-07-22,2025-07-22,PAID,FACT-2025-004791,2025,PO-4641,211.52,21,2025-07-23,2025-07-27,2025-10-06,Prestation L'assurance d'évoluer avant-tout,PUBLIC,2025-07-22,4442.02,5330.42,888.4,222.1,666.3,4442.02
4792,520,2025-07-22,2025-07-22,PAID,FACT-2025-004792,2025,,389.65,10,2025-07-23,2025-07-28,2025-10-03,Prestation Le confort d'avancer sans soucis,PUBLIC,2025-07-22,3896.53,4675.84,779.31,194.83,584.48,3896.53
4793,636,2025-07-22,,UNPAID,FACT-2025-004793,2025,PO-9812,98.83,48,2025-07-22,2025-07-27,2025-10-17,Prestation Le plaisir d'avancer plus facilement,PRIVATE,2025-07-22,4743.84,5218.22,474.38,0.0,0.0,5218.22
4794,227,2025-07-22,2025-07-22,PAID,FACT-2025-004794,2025,PO-6237,47.73,8,2025-07-22,2025-07-24,2025-08-11,Prestation Le droit d'avancer à la pointe,PRIVATE,2025-07-22,381.83,420.01,38.18,0.0,0.0,420.01
4795,294,2025-07-22,2025-07-22,PAID,FACT-2025-004795,2025,PO-2100,69.97,47,2025-07-23,2025-07-24,2025-10-01,Prestation L'assurance d'atteindre vos buts avant-tout,PRIVATE,2025-07-22,3288.64,3617.5,328.86,0.0,0.0,3617.5
4796,586,2025-07-22,,OVERDUE,FACT-2025-004796,2025,,175.03,17,2025-07-22,2025-07-25,2025-09-13,Prestation Le droit de rouler naturellement,PUBLIC,2025-07-22,2975.45,3570.54,595.09,148.77,446.32,2975.45
4797,758,2025-07-22,2025-07-22,PAID,FACT-2025-004797,2025,,302.44,8,2025-07-23,2025-07-24,2025-08-23,Prestation L'art d'avancer en toute tranquilité,PUBLIC,2025-07-22,2419.5,2903.4,483.9,120.98,362.93,2419.5
4798,782,2025-07-22,2025-07-22,PAID,FACT-2025-004798,2025,PO-8738,351.4,25,2025-07-23,2025-07-26,2025-09-05,Prestation L'art d'innover autrement,PRIVATE,2025-07-22,8785.09,10542.11,1757.02,0.0,0.0,10542.11
4799,322,2025-07-22,2025-07-22,PAID,FACT-2025-004799,2025,PO-2966,475.03,21,2025-07-24,2025-07-29,2025-08-08,Prestation Le droit d'atteindre vos buts autrement,PUBLIC,2025-07-22,9975.57,11970.68,1995.11,498.78,1496.34,9975.57
4800,609,2025-07-22,2025-07-22,PAID,FACT-2025-004800,2025,PO-9261,60.98,81,2025-07-23,2025-07-24,2025-10-12,Prestation L'assurance de rouler sans soucis,PRIVATE,2025-07-22,4939.08,5432.99,493.91,0.0,0.0,5432.99
4801,668,2025-07-22,,SENT,FACT-2025-004801,2025,PO-8681,85.53,55,2025-07-24,2025-07-26,2025-10-05,Prestation Le pouvoir d'avancer sans soucis,PRIVATE,2025-07-22,4704.19,4962.92,258.73,0.0,0.0,4962.92
4802,467,2025-07-22,2025-07-22,PAID,FACT-2025-004802,2025,PO-9184,173.79,50,2025-07-22,2025-07-27,2025-10-10,Prestation L'art d'avancer en toute tranquilité,PUBLIC,2025-07-22,8689.63,10427.56,1737.93,434.48,1303.44,8689.63
4804,773,2025-07-22,,SENT,FACT-2025-004804,2025,PO-7549,116.69,57,2025-07-22,2025-07-25,2025-09-10,Prestation L'art d'atteindre vos buts de manière efficace,PRIVATE,2025-07-22,6651.42,7981.7,1330.28,0.0,0.0,7981.7
4805,161,2025-07-22,2025-07-22,PAID,FACT-2025-004805,2025,,149.01,30,2025-07-24,2025-07-25,2025-08-16,Prestation L'assurance d'innover sans soucis,PUBLIC,2025-07-22,4470.29,5364.35,894.06,223.51,670.54,4470.29
4806,707,2025-07-22,2025-07-22,PAID,FACT-2025-004806,2025,PO-4892,115.92,45,2025-07-22,2025-07-26,2025-09-20,Prestation Le droit de louer avant-tout,PUBLIC,2025-07-22,5216.26,6259.51,1043.25,260.81,782.44,5216.26
4807,17,2025-07-22,2025-07-22,PAID,FACT-2025-004807,2025,PO-2108,134.63,55,2025-07-23,2025-07-28,2025-09-13,Prestation L'assurance de rouler de manière efficace,PUBLIC,2025-07-22,7404.58,8885.5,1480.92,370.23,1110.69,7404.58
4808,470,2025-07-22,2025-07-22,PAID,FACT-2025-004808,2025,PO-6172,90.51,93,2025-07-23,2025-07-26,2025-09-01,Prestation L'avantage de rouler en toute tranquilité,PRIVATE,2025-07-22,8417.65,9259.41,841.76,0.0,0.0,9259.41
4809,567,2025-07-22,2025-07-22,PAID,FACT-2025-004809,2025,PO-5983,6.76,65,2025-07-22,2025-07-27,2025-10-15,Prestation L'avantage d'innover plus facilement,PUBLIC,2025-07-22,439.56,527.47,87.91,21.98,65.93,439.56
4811,374,2025-07-22,2025-07-22,PAID,FACT-2025-004811,2025,PO-7077,86.15,56,2025-07-22,2025-07-26,2025-09-18,Prestation Le confort d'évoluer de manière efficace,PRIVATE,2025-07-22,4824.47,5789.36,964.89,0.0,0.0,5789.36
4812,35,2025-07-22,2025-07-22,PAID,FACT-2025-004812,2025,PO-7806,329.97,6,2025-07-23,2025-07-24,2025-09-19,Prestation Le confort d'évoluer de manière efficace,PUBLIC,2025-07-22,1979.83,2375.8,395.97,98.99,296.97,1979.83
4813,460,2025-07-22,2025-07-22,PAID,FACT-2025-004813,2025,PO-8371,45.69,71,2025-07-22,2025-07-23,2025-08-22,Prestation La liberté de louer naturellement,PUBLIC,2025-07-22,3243.96,3892.75,648.79,162.2,486.59,3243.96
4814,29,2025-07-22,,OVERDUE,FACT-2025-004814,2025,,31.8,73,2025-07-22,2025-07-26,2025-10-11,Prestation Le droit de changer avant-tout,PRIVATE,2025-07-22,2321.51,2785.81,464.3,0.0,0.0,2785.81
4815,115,2025-07-22,2025-07-22,PAID,FACT-2025-004815,2025,PO-1041,164.62,14,2025-07-23,2025-07-28,2025-08-27,Prestation Le pouvoir d'avancer à la pointe,PUBLIC,2025-07-22,2304.68,2765.62,460.94,115.23,345.7,2304.68
4816,437,2025-07-22,2025-07-22,PAID,FACT-2025-004816,2025,PO-1546,199.55,48,2025-07-24,2025-07-26,2025-10-17,Prestation Le confort de louer à la pointe,PUBLIC,2025-07-22,9578.18,11493.82,1915.64,478.91,1436.73,9578.18
4817,418,2025-07-22,2025-07-22,PAID,FACT-2025-004817,2025,,86.17,100,2025-07-24,2025-07-27,2025-10-09,Prestation La liberté de louer plus rapidement,PUBLIC,2025-07-22,8617.49,10340.99,1723.5,430.87,1292.62,8617.49
4818,529,2025-07-22,2025-07-22,PAID,FACT-2025-004818,2025,PO-1752,98.25,55,2025-07-22,2025-07-26,2025-10-01,Prestation La possibilité d'atteindre vos buts à sa source,PRIVATE,2025-07-22,5403.73,5944.1,540.37,0.0,0.0,5944.1
4819,409,2025-07-22,,SENT,FACT-2025-004819,2025,PO-4989,77.48,46,2025-07-23,2025-07-27,2025-09-22,Prestation La liberté d'avancer en toute tranquilité,PUBLIC,2025-07-22,3563.97,4276.76,712.79,178.2,534.6,3563.97
4820,753,2025-07-22,,UNPAID,FACT-2025-004820,2025,PO-8240,33.88,96,2025-07-23,2025-07-26,2025-08-18,Prestation L'avantage de rouler plus rapidement,PRIVATE,2025-07-22,3252.67,3903.2,650.53,0.0,0.0,3903.2
4821,493,2025-07-22,2025-07-22,PARTIAL,FACT-2025-004821,2025,PO-9735,130.75,23,2025-07-24,2025-07-26,2025-09-20,Prestation Le pouvoir de changer sans soucis,PUBLIC,2025-07-22,3007.27,3608.72,601.45,150.36,451.09,3007.27
4822,667,2025-07-22,2025-07-22,PAID,FACT-2025-004822,2025,PO-3478,154.12,41,2025-07-24,2025-07-29,2025-10-15,Prestation L'assurance de louer de manière efficace,PRIVATE,2025-07-22,6319.01,6950.91,631.9,0.0,0.0,6950.91
4823,217,2025-07-22,2025-07-22,PAID,FACT-2025-004823,2025,PO-1761,60.03,61,2025-07-23,2025-07-27,2025-10-09,Prestation L'avantage d'atteindre vos buts avant-tout,PUBLIC,2025-07-22,3661.91,4394.29,732.38,183.1,549.29,3661.91
4824,540,2025-07-22,,OVERDUE,FACT-2025-004824,2025,PO-1971,7.1,37,2025-07-22,2025-07-24,2025-09-11,Prestation L'assurance de concrétiser vos projets autrement,PUBLIC,2025-07-22,262.52,315.02,52.5,13.13,39.38,262.52
4826,536,2025-07-22,,UNPAID,FACT-2025-004826,2025,PO-7008,686.6,12,2025-07-24,2025-07-25,2025-09-29,Prestation Le pouvoir de changer avant-tout,PUBLIC,2025-07-22,8239.16,9886.99,1647.83,411.96,1235.87,8239.16
4827,645,2025-07-22,2025-07-22,PAID,FACT-2025-004827,2025,PO-6837,32.05,91,2025-07-23,2025-07-27,2025-08-17,Prestation L'assurance d'innover de manière efficace,PUBLIC,2025-07-22,2916.87,3500.24,583.37,145.84,437.53,2916.87
4828,47,2025-07-22,2025-07-22,PAID,FACT-2025-004828,2025,PO-3131,37.09,83,2025-07-22,2025-07-23,2025-09-14,Prestation L'assurance de concrétiser vos projets à l'état pur,PRIVATE,2025-07-22,3078.6,3694.32,615.72,0.0,0.0,3694.32
4829,642,2025-07-22,,UNPAID,FACT-2025-004829,2025,PO-7298,65.34,88,2025-07-23,2025-07-24,2025-09-26,Prestation Le confort de louer de manière efficace,PUBLIC,2025-07-22,5749.73,6899.68,1149.95,287.49,862.46,5749.73
4830,318,2025-07-22,2025-07-22,PAID,FACT-2025-004830,2025,PO-9293,68.7,95,2025-07-24,2025-07-27,2025-09-05,Prestation L'avantage de changer autrement,PUBLIC,2025-07-22,6526.33,7831.6,1305.27,326.32,978.95,6526.33
4831,42,2025-07-22,2025-07-22,PAID,FACT-2025-004831,2025,PO-3699,59.31,38,2025-07-24,2025-07-26,2025-09-25,Prestation Le confort d'avancer plus rapidement,PRIVATE,2025-07-22,2253.59,2478.95,225.36,0.0,0.0,2478.95
4832,312,2025-07-22,,OVERDUE,FACT-2025-004832,2025,,212.61,5,2025-07-23,2025-07-26,2025-10-10,Prestation L'assurance de rouler à l'état pur,PRIVATE,2025-07-22,1063.06,1275.67,212.61,0.0,0.0,1275.67
4833,242,2025-07-22,,UNPAID,FACT-2025-004833,2025,PO-7667,197.41,34,2025-07-23,2025-07-24,2025-09-12,Prestation Le pouvoir de rouler autrement,PRIVATE,2025-07-22,6712.04,7383.24,671.2,0.0,0.0,7383.24
4834,412,2025-07-22,,UNPAID,FACT-2025-004834,2025,PO-9991,215.39,34,2025-07-24,2025-07-26,2025-08-10,Prestation La liberté de changer de manière efficace,PUBLIC,2025-07-22,7323.35,8788.02,1464.67,366.17,1098.5,7323.35
4835,19,2025-07-22,,UNPAID,FACT-2025-004835,2025,,52.22,81,2025-07-23,2025-07-28,2025-10-14,Prestation Le pouvoir de changer en toute tranquilité,PRIVATE,2025-07-22,4229.48,4462.1,232.62,0.0,0.0,4462.1
4838,605,2025-07-22,2025-07-22,PARTIAL,FACT-2025-004838,2025,PO-1291,133.29,72,2025-07-24,2025-07-25,2025-09-25,Prestation L'assurance de louer avant-tout,PUBLIC,2025-07-22,9596.55,11515.86,1919.31,479.83,1439.48,9596.55
4839,236,2025-07-22,2025-07-22,PAID,FACT-2025-004839,2025,PO-6977,48.96,24,2025-07-24,2025-07-29,2025-09-12,Prestation L'avantage de changer plus rapidement,PUBLIC,2025-07-22,1174.96,1409.95,234.99,58.75,176.24,1174.96
4840,56,2025-07-22,2025-07-22,PAID,FACT-2025-004840,2025,,185.64,50,2025-07-22,2025-07-26,2025-09-07,Prestation Le droit de changer à sa source,PUBLIC,2025-07-22,9282.05,11138.46,1856.41,464.1,1392.31,9282.05
4841,379,2025-07-22,2025-07-22,PAID,FACT-2025-004841,2025,PO-7593,65.87,54,2025-07-23,2025-07-25,2025-08-20,Prestation La possibilité de concrétiser vos projets de manière efficace,PRIVATE,2025-07-22,3556.89,3752.52,195.63,0.0,0.0,3752.52
4842,608,2025-07-22,2025-07-22,PAID,FACT-2025-004842,2025,PO-9162,89.51,97,2025-07-24,2025-07-28,2025-09-25,Prestation L'art de rouler sans soucis,PRIVATE,2025-07-22,8682.61,10419.13,1736.52,0.0,0.0,10419.13
4843,764,2025-07-22,2025-07-22,PAID,FACT-2025-004843,2025,PO-9283,51.42,72,2025-07-24,2025-07-29,2025-09-14,Prestation La liberté d'évoluer naturellement,PRIVATE,2025-07-22,3702.21,3905.83,203.62,0.0,0.0,3905.83
4844,632,2025-07-22,,OVERDUE,FACT-2025-004844,2025,,546.26,12,2025-07-23,2025-07-24,2025-10-04,Prestation Le plaisir d'innover de manière efficace,PUBLIC,2025-07-22,6555.09,7866.11,1311.02,327.75,983.26,6555.09
4845,793,2025-07-22,2025-07-22,PAID,FACT-2025-004845,2025,PO-5136,58.16,49,2025-07-23,2025-07-24,2025-09-29,Prestation L'assurance d'atteindre vos buts sans soucis,PRIVATE,2025-07-22,2849.68,3006.41,156.73,0.0,0.0,3006.41
4846,459,2025-07-22,2025-07-22,PAID,FACT-2025-004846,2025,PO-8047,27.5,99,2025-07-22,2025-07-26,2025-09-17,Prestation Le droit de changer à la pointe,PRIVATE,2025-07-22,2722.6,2872.34,149.74,0.0,0.0,2872.34
4847,268,2025-07-22,2025-07-22,PAID,FACT-2025-004847,2025,PO-7047,28.15,54,2025-07-23,2025-07-26,2025-10-09,Prestation La possibilité de rouler plus rapidement,PRIVATE,2025-07-22,1520.0,1824.0,304.0,0.0,0.0,1824.0
4848,264,2025-07-22,,UNPAID,FACT-2025-004848,2025,PO-5166,155.45,60,2025-07-22,2025-07-27,2025-08-20,Prestation La possibilité d'innover sans soucis,PUBLIC,2025-07-22,9327.06,11192.47,1865.41,466.35,1399.06,9327.06
4849,610,2025-07-22,2025-07-22,PAID,FACT-2025-004849,2025,,85.48,71,2025-07-24,2025-07-28,2025-09-29,Prestation L'avantage d'évoluer autrement,PUBLIC,2025-07-22,6069.11,7282.93,1213.82,303.46,910.37,6069.11
4850,455,2025-07-22,,OVERDUE,FACT-2025-004850,2025,,184.65,40,2025-07-22,2025-07-27,2025-09-25,Prestation La possibilité de louer avant-tout,PRIVATE,2025-07-22,7385.83,7792.05,406.22,0.0,0.0,7792.05
4851,687,2025-07-22,2025-07-22,PAID,FACT-2025-004851,2025,PO-5427,169.78,40,2025-07-23,2025-07-24,2025-10-07,Prestation L'art d'avancer à l'état pur,PUBLIC,2025-07-22,6791.15,8149.38,1358.23,339.56,1018.67,6791.15
4852,4,2025-07-22,2025-07-22,PAID,FACT-2025-004852,2025,PO-6594,99.68,20,2025-07-22,2025-07-26,2025-08-21,Prestation Le plaisir d'innover plus facilement,PUBLIC,2025-07-22,1993.69,2392.43,398.74,99.68,299.05,1993.69
4853,395,2025-07-22,2025-07-22,PAID,FACT-2025-004853,2025,PO-2446,101.64,93,2025-07-22,2025-07-27,2025-08-31,Prestation L'assurance de changer autrement,PUBLIC,2025-07-22,9452.11,11342.53,1890.42,472.61,1417.82,9452.11
4854,213,2025-07-22,,UNPAID,FACT-2025-004854,2025,PO-6760,366.48,10,2025-07-24,2025-07-27,2025-08-21,Prestation L'assurance d'avancer plus rapidement,PRIVATE,2025-07-22,3664.84,3866.41,201.57,0.0,0.0,3866.41
4855,280,2025-07-22,,UNPAID,FACT-2025-004855,2025,,72.06,48,2025-07-22,2025-07-25,2025-08-24,Prestation La liberté de concrétiser vos projets en toute tranquilité,PRIVATE,2025-07-22,3458.76,3804.64,345.88,0.0,0.0,3804.64
4856,516,2025-07-22,,OVERDUE,FACT-2025-004856,2025,PO-8186,95.7,68,2025-07-24,2025-07-25,2025-10-10,Prestation Le pouvoir d'innover plus facilement,PRIVATE,2025-07-22,6507.59,6865.51,357.92,0.0,0.0,6865.51
4857,161,2025-07-22,2025-07-22,PAID,FACT-2025-004857,2025,PO-4020,426.93,5,2025-07-23,2025-07-24,2025-08-25,Prestation L'avantage d'avancer de manière efficace,PUBLIC,2025-07-22,2134.67,2561.6,426.93,106.73,320.2,2134.67
4858,673,2025-07-22,2025-07-22,PAID,FACT-2025-004858,2025,PO-8698,35.71,32,2025-07-24,2025-07-26,2025-10-07,Prestation L'art d'atteindre vos buts avant-tout,PUBLIC,2025-07-22,1142.67,1371.2,228.53,57.13,171.4,1142.67
4859,163,2025-07-22,2025-07-22,PAID,FACT-2025-004859,2025,,71.61,58,2025-07-23,2025-07-25,2025-09-06,Prestation La possibilité d'avancer sans soucis,PRIVATE,2025-07-22,4153.32,4568.65,415.33,0.0,0.0,4568.65
4860,440,2025-07-22,,UNPAID,FACT-2025-004860,2025,,52.67,65,2025-07-23,2025-07-26,2025-09-30,Prestation Le droit de concrétiser vos projets autrement,PUBLIC,2025-07-22,3423.86,4108.63,684.77,171.19,513.58,3423.86
4861,127,2025-07-22,2025-07-22,PAID,FACT-2025-004861,2025,PO-5820,49.66,91,2025-07-24,2025-07-27,2025-09-24,Prestation L'art de louer de manière sûre,PUBLIC,2025-07-22,4518.86,5422.63,903.77,225.94,677.83,4518.86
4862,598,2025-07-22,2025-07-22,PAID,FACT-2025-004862,2025,,244.41,25,2025-07-24,2025-07-26,2025-10-18,Prestation L'assurance d'avancer plus rapidement,PUBLIC,2025-07-22,6110.26,7332.31,1222.05,305.51,916.54,6110.26
4863,207,2025-07-22,2025-07-22,PAID,FACT-2025-004863,2025,,53.19,94,2025-07-23,2025-07-27,2025-09-19,Prestation Le confort d'avancer naturellement,PUBLIC,2025-07-22,4999.56,5999.47,999.91,249.98,749.93,4999.56
4865,704,2025-07-22,2025-07-22,PAID,FACT-2025-004865,2025,PO-4059,108.26,83,2025-07-23,2025-07-25,2025-09-26,Prestation L'avantage d'innover de manière efficace,PRIVATE,2025-07-22,8985.89,10783.07,1797.18,0.0,0.0,10783.07
4866,33,2025-07-22,2025-07-22,PAID,FACT-2025-004866,2025,,71.6,100,2025-07-22,2025-07-23,2025-09-25,Prestation Le pouvoir d'avancer à l'état pur,PRIVATE,2025-07-22,7160.33,7554.15,393.82,0.0,0.0,7554.15
4867,496,2025-07-22,2025-07-22,PAID,FACT-2025-004867,2025,PO-4630,114.59,27,2025-07-23,2025-07-28,2025-08-07,Prestation La liberté d'évoluer autrement,PRIVATE,2025-07-22,3093.83,3712.6,618.77,0.0,0.0,3712.6
4868,194,2025-07-22,,UNPAID,FACT-2025-004868,2025,PO-2726,71.07,94,2025-07-22,2025-07-23,2025-09-15,Prestation Le droit d'innover plus rapidement,PRIVATE,2025-07-22,6680.99,7048.44,367.45,0.0,0.0,7048.44
4869,408,2025-07-22,,UNPAID,FACT-2025-004869,2025,PO-1955,30.17,55,2025-07-23,2025-07-26,2025-10-14,Prestation L'assurance d'évoluer sans soucis,PUBLIC,2025-07-22,1659.44,1991.33,331.89,82.97,248.92,1659.44
4870,123,2025-07-22,2025-07-22,PAID,FACT-2025-004870,2025,,88.13,79,2025-07-24,2025-07-26,2025-10-09,Prestation La liberté de changer en toute tranquilité,PRIVATE,2025-07-22,6961.92,8354.3,1392.38,0.0,0.0,8354.3
4871,199,2025-07-22,2025-07-22,PAID,FACT-2025-004871,2025,PO-2544,285.95,31,2025-07-22,2025-07-23,2025-09-20,Prestation La liberté d'innover autrement,PRIVATE,2025-07-22,8864.43,10637.32,1772.89,0.0,0.0,10637.32
4872,369,2025-07-22,,UNPAID,FACT-2025-004872,2025,PO-7186,114.89,75,2025-07-23,2025-07-25,2025-09-08,Prestation Le plaisir de rouler plus rapidement,PRIVATE,2025-07-22,8616.53,9090.44,473.91,0.0,0.0,9090.44
4873,794,2025-07-22,2025-07-22,PAID,FACT-2025-004873,2025,PO-1976,20.82,92,2025-07-23,2025-07-24,2025-10-09,Prestation La liberté d'avancer avant-tout,PUBLIC,2025-07-22,1915.16,2298.19,383.03,95.76,287.27,1915.16
4874,297,2025-07-22,2025-07-22,PAID,FACT-2025-004874,2025,PO-9101,429.99,23,2025-07-23,2025-07-24,2025-08-24,Prestation Le confort de changer autrement,PRIVATE,2025-07-22,9889.72,10433.65,543.93,0.0,0.0,10433.65
4875,566,2025-07-22,2025-07-22,PAID,FACT-2025-004875,2025,PO-3398,210.09,44,2025-07-24,2025-07-29,2025-08-22,Prestation Le confort de louer à sa source,PUBLIC,2025-07-22,9243.95,11092.74,1848.79,462.2,1386.59,9243.95
4876,437,2025-07-22,2025-07-22,PAID,FACT-2025-004876,2025,PO-9673,562.3,17,2025-07-24,2025-07-25,2025-09-06,Prestation Le droit d'atteindre vos buts à la pointe,PUBLIC,2025-07-22,9559.13,11470.96,1911.83,477.96,1433.87,9559.13
4877,297,2025-07-22,,UNPAID,FACT-2025-004877,2025,,112.79,75,2025-07-22,2025-07-23,2025-09-16,Prestation L'assurance de concrétiser vos projets de manière efficace,PRIVATE,2025-07-22,8459.08,9304.99,845.91,0.0,0.0,9304.99
4878,19,2025-07-22,2025-07-22,PAID,FACT-2025-004878,2025,PO-4013,71.99,79,2025-07-23,2025-07-25,2025-10-12,Prestation L'assurance d'avancer en toute tranquilité,PRIVATE,2025-07-22,5686.88,6255.57,568.69,0.0,0.0,6255.57
4879,433,2025-07-22,,OVERDUE,FACT-2025-004879,2025,PO-2522,8.57,69,2025-07-24,2025-07-28,2025-09-28,Prestation L'art de concrétiser vos projets en toute tranquilité,PRIVATE,2025-07-22,591.21,623.73,32.52,0.0,0.0,623.73
4880,782,2025-07-22,2025-07-22,PAID,FACT-2025-004880,2025,,17.78,29,2025-07-23,2025-07-28,2025-08-26,Prestation Le droit de changer de manière sûre,PRIVATE,2025-07-22,515.52,567.07,51.55,0.0,0.0,567.07
4881,56,2025-07-22,,OVERDUE,FACT-2025-004881,2025,PO-1164,100.92,75,2025-07-24,2025-07-28,2025-08-16,Prestation Le plaisir d'atteindre vos buts avant-tout,PUBLIC,2025-07-22,7568.84,9082.61,1513.77,378.44,1135.33,7568.84
4882,618,2025-07-22,2025-07-22,PAID,FACT-2025-004882,2025,PO-7517,92.16,86,2025-07-22,2025-07-23,2025-08-12,Prestation L'art de concrétiser vos projets à la pointe,PUBLIC,2025-07-22,7925.68,9510.82,1585.14,396.28,1188.85,7925.68
4883,41,2025-07-22,,SENT,FACT-2025-004883,2025,PO-6347,146.31,64,2025-07-23,2025-07-24,2025-08-28,Prestation Le pouvoir d'atteindre vos buts de manière sûre,PRIVATE,2025-07-22,9363.9,10300.29,936.39,0.0,0.0,10300.29
4884,669,2025-07-22,2025-07-22,PAID,FACT-2025-004884,2025,PO-3756,106.92,79,2025-07-23,2025-07-28,2025-10-11,Prestation Le droit d'évoluer de manière sûre,PRIVATE,2025-07-22,8446.85,8911.43,464.58,0.0,0.0,8911.43
4885,473,2025-07-22,,UNPAID,FACT-2025-004885,2025,,469.95,20,2025-07-22,2025-07-27,2025-08-21,Prestation Le confort d'avancer de manière sûre,PRIVATE,2025-07-22,9398.92,11278.7,1879.78,0.0,0.0,11278.7
4886,213,2025-07-22,2025-07-22,PAID,FACT-2025-004886,2025,PO-2837,68.91,99,2025-07-22,2025-07-24,2025-10-18,Prestation Le droit d'avancer en toute tranquilité,PRIVATE,2025-07-22,6822.12,7504.33,682.21,0.0,0.0,7504.33
4887,304,2025-07-22,2025-07-22,PAID,FACT-2025-004887,2025,,222.97,38,2025-07-24,2025-07-26,2025-10-15,Prestation L'avantage d'innover avant-tout,PRIVATE,2025-07-22,8472.99,9320.29,847.3,0.0,0.0,9320.29
4888,377,2025-07-22,2025-07-22,PAID,FACT-2025-004888,2025,PO-8446,101.95,40,2025-07-23,2025-07-25,2025-08-16,Prestation L'art d'avancer autrement,PRIVATE,2025-07-22,4078.0,4485.8,407.8,0.0,0.0,4485.8
4889,560,2025-07-22,,UNPAID,FACT-2025-004889,2025,PO-5417,112.55,74,2025-07-22,2025-07-23,2025-10-05,Prestation La possibilité de rouler de manière sûre,PUBLIC,2025-07-22,8328.44,9994.13,1665.69,416.42,1249.27,8328.44
4890,772,2025-07-22,2025-07-22,PAID,FACT-2025-004890,2025,PO-6740,89.95,67,2025-07-23,2025-07-25,2025-09-26,Prestation La possibilité de louer à sa source,PUBLIC,2025-07-22,6026.67,7232.0,1205.33,301.33,904.0,6026.67
